adopter_id,pet_id,home_type,has_yard,has_children,children_age_group,has_other_pets,other_pets_type,dog_experience,available_time,activity_level,preferred_size,preferred_age,pet_age,pet_energy_level,pet_temperament,pet_sociability,children_compatibility,dogs_compatibility,cats_compatibility,exercise_need,apartment_adaptability,compatibility
80,200,House,False,False,N/A,True,dog,Experienced,High,Medium,Medium,Adulto,10.2,High,Affectionate,Medium,True,True,False,Low,High,1
80,121,House,False,False,N/A,True,dog,Experienced,High,Medium,Medium,Adulto,11.7,Low,Territorial,Medium,True,False,True,Low,Low,0
80,217,House,False,False,N/A,True,dog,Experienced,High,Medium,Medium,Adulto,1.7,High,Calm,High,False,False,False,Low,Low,0
80,112,House,False,False,N/A,True,dog,Experienced,High,Medium,Medium,Adulto,6.8,High,Independent,High,True,False,False,Medium,Low,0
80,74,House,False,False,N/A,True,dog,Experienced,High,Medium,Medium,Adulto,0.9,High,Independent,High,True,True,False,High,High,1
81,55,Apartment,False,False,N/A,False,N/A,Beginner,Medium,High,Medium,Filhote,2.3,High,Independent,High,True,False,False,High,High,0
81,90,Apartment,False,False,N/A,False,N/A,Beginner,Medium,High,Medium,Filhote,13.9,High,Calm,High,True,True,False,Medium,Medium,1
81,110,Apartment,False,False,N/A,False,N/A,Beginner,Medium,High,Medium,Filhote,13.4,Medium,Independent,High,True,False,False,Medium,High,0
81,141,Apartment,False,False,N/A,False,N/A,Beginner,Medium,High,Medium,Filhote,13.2,Medium,Calm,Medium,False,True,True,Medium,Medium,1
81,226,Apartment,False,False,N/A,False,N/A,Beginner,Medium,High,Medium,Filhote,4.3,Low,Playful,High,True,True,True,Low,Medium,1
82,210,House,True,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Idoso,4.8,Low,Calm,High,False,True,True,Medium,Low,1
82,131,House,True,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Idoso,0.5,High,Calm,High,True,True,True,Medium,Medium,1
82,29,House,True,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Idoso,4.7,Medium,Playful,Low,True,True,True,Medium,Medium,1
82,252,House,True,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Idoso,11.0,Low,Calm,Medium,True,True,True,Low,High,1
82,274,House,True,False,N/A,False,N/A,Intermediate,Medium,Low,Large,Idoso,12.1,Low,Affectionate,Medium,True,False,False,Low,High,1
83,192,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,11.0,High,Independent,Medium,False,True,True,High,Medium,0
83,58,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,8.2,Medium,Independent,High,True,True,False,Low,Low,1
83,163,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,7.7,High,Independent,Low,True,True,False,High,High,1
83,280,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,7.0,High,Independent,High,False,False,False,High,High,0
83,217,House,True,True,6-12,False,N/A,Intermediate,High,Low,Small,Idoso,1.7,High,Calm,High,False,False,False,Low,Low,0
84,244,Apartment,True,True,6-12,False,N/A,Beginner,High,High,Medium,Adulto,12.9,Medium,Independent,Low,True,False,True,Medium,High,0
84,127,Apartment,True,True,6-12,False,N/A,Beginner,High,High,Medium,Adulto,6.7,Medium,Independent,High,False,True,False,Medium,Medium,0
84,143,Apartment,True,True,6-12,False,N/A,Beginner,High,High,Medium,Adulto,0.4,Medium,Affectionate,Medium,True,False,False,Low,Medium,1
84,75,Apartment,True,True,6-12,False,N/A,Beginner,High,High,Medium,Adulto,11.9,Low,Territorial,Low,True,True,True,Medium,High,0
84,186,Apartment,True,True,6-12,False,N/A,Beginner,High,High,Medium,Adulto,6.2,High,Calm,Low,True,False,True,Low,Medium,1
85,244,Apartment,True,True,0-5,False,N/A,Beginner,High,High,Small,Adulto,12.9,Medium,Independent,Low,True,False,True,Medium,High,0
85,189,Apartment,True,True,0-5,False,N/A,Beginner,High,High,Small,Adulto,9.4,High,Territorial,Low,True,False,False,High,Low,0
85,158,Apartment,True,True,0-5,False,N/A,Beginner,High,High,Small,Adulto,9.8,Low,Affectionate,Low,True,True,False,Low,Low,0
85,11,Apartment,True,True,0-5,False,N/A,Beginner,High,High,Small,Adulto,7.0,High,Playful,Medium,False,True,True,High,High,1
85,18,Apartment,True,True,0-5,False,N/A,Beginner,High,High,Small,Adulto,3.1,Medium,Independent,Low,True,True,True,Medium,High,0
86,28,House,False,True,6-12,False,N/A,Beginner,Low,Medium,Small,Adulto,11.7,Medium,Affectionate,Medium,True,True,False,Medium,Low,1
86,123,House,False,True,6-12,False,N/A,Beginner,Low,Medium,Small,Adulto,8.2,Low,Playful,High,True,True,True,Medium,High,0
86,130,House,False,True,6-12,False,N/A,Beginner,Low,Medium,Small,Adulto,0.4,Low,Calm,High,True,False,False,Low,Low,1
86,283,House,False,True,6-12,False,N/A,Beginner,Low,Medium,Small,Adulto,11.6,High,Affectionate,High,False,True,False,Medium,High,0
86,197,House,False,True,6-12,False,N/A,Beginner,Low,Medium,Small,Adulto,4.0,Low,Affectionate,Low,True,False,True,Low,High,1
87,159,Apartment,True,False,N/A,True,cat,Experienced,High,Low,Large,Idoso,0.4,High,Independent,High,True,False,False,High,Low,0
87,186,Apartment,True,False,N/A,True,cat,Experienced,High,Low,Large,Idoso,6.2,High,Calm,Low,True,False,True,Low,Medium,1
87,63,Apartment,True,False,N/A,True,cat,Experienced,High,Low,Large,Idoso,2.9,Medium,Playful,High,True,False,True,Medium,High,1
87,274,Apartment,True,False,N/A,True,cat,Experienced,High,Low,Large,Idoso,12.1,Low,Affectionate,Medium,True,False,False,Low,High,1
87,122,Apartment,True,False,N/A,True,cat,Experienced,High,Low,Large,Idoso,3.6,High,Affectionate,High,False,False,True,Low,Low,0
88,227,Apartment,False,True,0-5,True,cat,Experienced,Low,Low,Large,Idoso,13.0,Low,Affectionate,High,True,True,False,Low,Low,0
88,199,Apartment,False,True,0-5,True,cat,Experienced,Low,Low,Large,Idoso,6.9,High,Independent,Medium,False,False,False,Low,High,0
88,5,Apartment,False,True,0-5,True,cat,Experienced,Low,Low,Large,Idoso,1.2,Medium,Affectionate,Medium,False,False,True,Medium,Medium,0
88,202,Apartment,False,True,0-5,True,cat,Experienced,Low,Low,Large,Idoso,6.1,Low,Territorial,Medium,True,True,True,Medium,Low,0
88,131,Apartment,False,True,0-5,True,cat,Experienced,Low,Low,Large,Idoso,0.5,High,Calm,High,True,True,True,Medium,Medium,0
89,155,Apartment,False,True,0-5,True,cat,Experienced,Low,High,Small,Filhote,11.9,High,Affectionate,Low,True,True,True,Medium,High,1
89,47,Apartment,False,True,0-5,True,cat,Experienced,Low,High,Small,Filhote,11.4,Medium,Calm,Medium,True,True,False,Medium,Medium,0
89,121,Apartment,False,True,0-5,True,cat,Experienced,Low,High,Small,Filhote,11.7,Low,Territorial,Medium,True,False,True,Low,Low,0
89,153,Apartment,False,True,0-5,True,cat,Experienced,Low,High,Small,Filhote,13.3,High,Affectionate,Low,False,False,True,Medium,High,0
89,108,Apartment,False,True,0-5,True,cat,Experienced,Low,High,Small,Filhote,10.0,High,Affectionate,High,True,False,True,Low,High,1
90,83,Apartment,True,True,0-5,False,N/A,Intermediate,Medium,High,Large,Adulto,10.6,High,Independent,Medium,False,True,False,Medium,High,1
90,225,Apartment,True,True,0-5,False,N/A,Intermediate,Medium,High,Large,Adulto,6.0,Medium,Calm,High,True,False,False,Medium,High,1
90,163,Apartment,True,True,0-5,False,N/A,Intermediate,Medium,High,Large,Adulto,7.7,High,Independent,Low,True,True,False,High,High,1
90,209,Apartment,True,True,0-5,False,N/A,Intermediate,Medium,High,Large,Adulto,6.0,High,Calm,Low,True,False,False,Low,Low,1
90,18,Apartment,True,True,0-5,False,N/A,Intermediate,Medium,High,Large,Adulto,3.1,Medium,Independent,Low,True,True,True,Medium,High,1
91,141,Apartment,True,True,0-5,False,N/A,Beginner,High,Low,Medium,Filhote,13.2,Medium,Calm,Medium,False,True,True,Medium,Medium,0
91,42,Apartment,True,True,0-5,False,N/A,Beginner,High,Low,Medium,Filhote,10.9,High,Independent,High,False,True,False,Low,Low,0
91,252,Apartment,True,True,0-5,False,N/A,Beginner,High,Low,Medium,Filhote,11.0,Low,Calm,Medium,True,True,True,Low,High,1
91,242,Apartment,True,True,0-5,False,N/A,Beginner,High,Low,Medium,Filhote,7.0,Medium,Affectionate,Low,True,True,True,Medium,High,1
91,212,Apartment,True,True,0-5,False,N/A,Beginner,High,Low,Medium,Filhote,12.3,Medium,Playful,Low,True,False,True,Medium,Low,0
92,171,House,True,True,6-12,True,dog,Intermediate,Low,High,Small,Filhote,9.0,Low,Affectionate,High,False,True,True,Low,Medium,0
92,217,House,True,True,6-12,True,dog,Intermediate,Low,High,Small,Filhote,1.7,High,Calm,High,False,False,False,Low,Low,0
92,52,House,True,True,6-12,True,dog,Intermediate,Low,High,Small,Filhote,2.0,Low,Affectionate,Low,True,True,False,Low,Medium,1
92,83,House,True,True,6-12,True,dog,Intermediate,Low,High,Small,Filhote,10.6,High,Independent,Medium,False,True,False,Medium,High,0
92,134,House,True,True,6-12,True,dog,Intermediate,Low,High,Small,Filhote,13.0,Medium,Territorial,Medium,False,True,True,Medium,High,0
93,260,House,False,True,0-5,False,N/A,Intermediate,Low,Low,Small,Filhote,6.5,Medium,Calm,High,True,True,True,Medium,Low,0
93,34,House,False,True,0-5,False,N/A,Intermediate,Low,Low,Small,Filhote,13.0,Low,Playful,Low,True,False,True,Low,High,1
93,181,House,False,True,0-5,False,N/A,Intermediate,Low,Low,Small,Filhote,13.5,Medium,Independent,Medium,True,False,False,Medium,High,0
93,216,House,False,True,0-5,False,N/A,Intermediate,Low,Low,Small,Filhote,4.8,Medium,Territorial,High,True,False,True,Low,Medium,1
93,281,House,False,True,0-5,False,N/A,Intermediate,Low,Low,Small,Filhote,13.5,Low,Territorial,Medium,True,True,True,Low,Low,1
94,168,House,False,False,N/A,False,N/A,Intermediate,High,Low,Small,Filhote,2.8,Low,Calm,Medium,False,False,True,Low,Medium,1
94,233,House,False,False,N/A,False,N/A,Intermediate,High,Low,Small,Filhote,6.8,High,Affectionate,High,True,False,True,Low,Low,1
94,15,House,False,False,N/A,False,N/A,Intermediate,High,Low,Small,Filhote,1.2,High,Territorial,Low,True,True,True,High,High,1
94,27,House,False,False,N/A,False,N/A,Intermediate,High,Low,Small,Filhote,2.3,Medium,Playful,Low,False,False,True,Low,Medium,1
94,95,House,False,False,N/A,False,N/A,Intermediate,High,Low,Small,Filhote,3.0,High,Playful,High,True,True,False,Medium,High,1
95,228,House,True,False,N/A,False,N/A,Beginner,High,High,Small,Idoso,3.3,Low,Independent,Medium,True,False,True,Medium,High,0
95,70,House,True,False,N/A,False,N/A,Beginner,High,High,Small,Idoso,11.4,High,Calm,Low,True,False,False,Low,Low,1
95,2,House,True,False,N/A,False,N/A,Beginner,High,High,Small,Idoso,8.4,Low,Independent,Medium,True,False,True,Medium,Low,0
95,206,House,True,False,N/A,False,N/A,Beginner,High,High,Small,Idoso,8.4,High,Independent,Medium,True,True,True,High,Medium,1
95,103,House,True,False,N/A,False,N/A,Beginner,High,High,Small,Idoso,4.2,Low,Territorial,Low,False,True,False,Low,High,0
96,157,Apartment,False,True,6-12,False,N/A,Intermediate,Medium,Low,Large,Filhote,5.4,Medium,Independent,High,False,True,False,Low,Low,0
96,161,Apartment,False,True,6-12,False,N/A,Intermediate,Medium,Low,Large,Filhote,4.3,Medium,Affectionate,Low,True,False,True,Medium,Medium,1
96,295,Apartment,False,True,6-12,False,N/A,Intermediate,Medium,Low,Large,Filhote,5.0,Low,Affectionate,High,False,False,False,Low,High,1
96,43,Apartment,False,True,6-12,False,N/A,Intermediate,Medium,Low,Large,Filhote,2.7,Low,Affectionate,Medium,False,True,True,Low,Low,0
96,57,Apartment,False,True,6-12,False,N/A,Intermediate,Medium,Low,Large,Filhote,7.1,High,Playful,High,True,True,False,High,High,0
97,81,Apartment,False,True,13-17,False,N/A,Experienced,Low,Medium,Large,Idoso,6.1,High,Independent,Low,False,True,False,High,Low,0
97,128,Apartment,False,True,13-17,False,N/A,Experienced,Low,Medium,Large,Idoso,10.5,Low,Independent,Low,True,True,False,Low,Medium,1
97,265,Apartment,False,True,13-17,False,N/A,Experienced,Low,Medium,Large,Idoso,3.5,High,Playful,Medium,True,True,False,High,Low,0
97,67,Apartment,False,True,13-17,False,N/A,Experienced,Low,Medium,Large,Idoso,6.5,Medium,Calm,High,False,False,False,Medium,Medium,0
97,211,Apartment,False,True,13-17,False,N/A,Experienced,Low,Medium,Large,Idoso,1.0,Medium,Independent,High,True,False,True,Medium,Low,0
98,164,Apartment,False,True,13-17,True,cat,Intermediate,Low,Low,Large,Filhote,10.3,High,Calm,Medium,True,False,True,Medium,Low,0
98,232,Apartment,False,True,13-17,True,cat,Intermediate,Low,Low,Large,Filhote,5.6,Medium,Territorial,Low,False,True,False,Low,Medium,0
98,245,Apartment,False,True,13-17,True,cat,Intermediate,Low,Low,Large,Filhote,12.9,Low,Affectionate,Medium,True,True,True,Medium,Low,0
98,69,Apartment,False,True,13-17,True,cat,Intermediate,Low,Low,Large,Filhote,5.9,High,Territorial,Medium,True,True,True,Low,Medium,1
98,134,Apartment,False,True,13-17,True,cat,Intermediate,Low,Low,Large,Filhote,13.0,Medium,Territorial,Medium,False,True,True,Medium,High,0
99,89,Apartment,False,True,6-12,False,N/A,Experienced,Medium,Low,Small,Idoso,5.1,Low,Affectionate,High,True,True,False,Low,Low,1
99,168,Apartment,False,True,6-12,False,N/A,Experienced,Medium,Low,Small,Idoso,2.8,Low,Calm,Medium,False,False,True,Low,Medium,1
99,145,Apartment,False,True,6-12,False,N/A,Experienced,Medium,Low,Small,Idoso,13.0,Low,Territorial,Low,True,True,True,Low,Medium,1
99,102,Apartment,False,True,6-12,False,N/A,Experienced,Medium,Low,Small,Idoso,11.4,Low,Playful,Medium,False,True,False,Low,Low,0
99,44,Apartment,False,True,6-12,False,N/A,Experienced,Medium,Low,Small,Idoso,7.8,Low,Playful,Low,True,False,False,Low,Medium,1
100,213,Apartment,False,True,6-12,False,N/A,Experienced,Low,Low,Small,Idoso,1.1,High,Territorial,Medium,False,False,True,High,High,0
100,189,Apartment,False,True,6-12,False,N/A,Experienced,Low,Low,Small,Idoso,9.4,High,Territorial,Low,True,False,False,High,Low,0
100,94,Apartment,False,True,6-12,False,N/A,Experienced,Low,Low,Small,Idoso,7.6,Low,Playful,Low,True,True,True,Low,Low,1
100,202,Apartment,False,True,6-12,False,N/A,Experienced,Low,Low,Small,Idoso,6.1,Low,Territorial,Medium,True,True,True,Medium,Low,0
100,194,Apartment,False,True,6-12,False,N/A,Experienced,Low,Low,Small,Idoso,10.3,Medium,Affectionate,Low,False,True,True,Medium,Low,0
101,293,House,True,False,N/A,False,N/A,Experienced,Medium,Low,Small,Adulto,3.5,High,Affectionate,High,True,True,True,Medium,High,1
101,115,House,True,False,N/A,False,N/A,Experienced,Medium,Low,Small,Adulto,9.5,Low,Independent,Low,True,True,True,Medium,Medium,1
101,11,House,True,False,N/A,False,N/A,Experienced,Medium,Low,Small,Adulto,7.0,High,Playful,Medium,False,True,True,High,High,0
101,12,House,True,False,N/A,False,N/A,Experienced,Medium,Low,Small,Adulto,4.9,High,Playful,High,True,True,True,High,High,0
101,286,House,True,False,N/A,False,N/A,Experienced,Medium,Low,Small,Adulto,1.4,Low,Affectionate,Medium,False,True,False,Medium,High,1
102,118,House,False,True,6-12,True,dog,Beginner,Medium,High,Medium,Filhote,2.4,High,Playful,High,True,True,True,High,Low,1
102,46,House,False,True,6-12,True,dog,Beginner,Medium,High,Medium,Filhote,7.4,Medium,Territorial,Medium,True,True,True,Medium,Medium,0
102,237,House,False,True,6-12,True,dog,Beginner,Medium,High,Medium,Filhote,10.4,High,Playful,High,False,False,True,High,High,0
102,102,House,False,True,6-12,True,dog,Beginner,Medium,High,Medium,Filhote,11.4,Low,Playful,Medium,False,True,False,Low,Low,0
102,135,House,False,True,6-12,True,dog,Beginner,Medium,High,Medium,Filhote,3.5,Medium,Independent,Low,True,False,True,Medium,High,0
103,87,House,True,False,N/A,True,cat,Beginner,Medium,High,Small,Idoso,1.0,Low,Calm,Medium,True,True,True,Low,Low,1
103,26,House,True,False,N/A,True,cat,Beginner,Medium,High,Small,Idoso,9.5,Low,Calm,Low,True,True,False,Low,High,0
103,206,House,True,False,N/A,True,cat,Beginner,Medium,High,Small,Idoso,8.4,High,Independent,Medium,True,True,True,High,Medium,0
103,220,House,True,False,N/A,True,cat,Beginner,Medium,High,Small,Idoso,9.3,Medium,Calm,High,False,True,True,Medium,High,1
103,134,House,True,False,N/A,True,cat,Beginner,Medium,High,Small,Idoso,13.0,Medium,Territorial,Medium,False,True,True,Medium,High,0
104,77,House,True,True,13-17,True,dog,Intermediate,Low,Low,Medium,Adulto,2.4,High,Independent,Medium,True,True,True,Medium,High,0
104,46,House,True,True,13-17,True,dog,Intermediate,Low,Low,Medium,Adulto,7.4,Medium,Territorial,Medium,True,True,True,Medium,Medium,0
104,189,House,True,True,13-17,True,dog,Intermediate,Low,Low,Medium,Adulto,9.4,High,Territorial,Low,True,False,False,High,Low,0
104,88,House,True,True,13-17,True,dog,Intermediate,Low,Low,Medium,Adulto,7.5,Low,Affectionate,Medium,True,True,True,Low,High,1
104,291,House,True,True,13-17,True,dog,Intermediate,Low,Low,Medium,Adulto,5.0,Low,Affectionate,Low,True,False,True,Low,Low,1
105,61,Apartment,False,False,N/A,False,N/A,Experienced,Low,High,Large,Filhote,0.9,Low,Calm,Low,True,True,True,Low,High,1
105,8,Apartment,False,False,N/A,False,N/A,Experienced,Low,High,Large,Filhote,10.7,Medium,Affectionate,Low,True,True,False,Medium,Low,0
105,270,Apartment,False,False,N/A,False,N/A,Experienced,Low,High,Large,Filhote,6.0,High,Independent,Low,True,False,True,Medium,High,1
105,223,Apartment,False,False,N/A,False,N/A,Experienced,Low,High,Large,Filhote,6.9,High,Affectionate,Low,True,True,True,High,Medium,1
105,233,Apartment,False,False,N/A,False,N/A,Experienced,Low,High,Large,Filhote,6.8,High,Affectionate,High,True,False,True,Low,Low,1
106,254,Apartment,True,False,N/A,False,N/A,Experienced,Medium,Low,Large,Adulto,11.3,Medium,Affectionate,High,True,True,True,Low,Medium,1
106,61,Apartment,True,False,N/A,False,N/A,Experienced,Medium,Low,Large,Adulto,0.9,Low,Calm,Low,True,True,True,Low,High,1
106,115,Apartment,True,False,N/A,False,N/A,Experienced,Medium,Low,Large,Adulto,9.5,Low,Independent,Low,True,True,True,Medium,Medium,1
106,105,Apartment,True,False,N/A,False,N/A,Experienced,Medium,Low,Large,Adulto,0.9,High,Territorial,Medium,True,False,True,Low,Medium,1
106,98,Apartment,True,False,N/A,False,N/A,Experienced,Medium,Low,Large,Adulto,2.4,High,Playful,Medium,False,True,True,High,High,0
107,137,House,False,False,N/A,True,dog,Beginner,Medium,Medium,Large,Filhote,1.5,Low,Calm,Low,True,True,False,Low,Low,1
107,148,House,False,False,N/A,True,dog,Beginner,Medium,Medium,Large,Filhote,5.4,Low,Territorial,Low,True,True,True,Low,Low,0
107,254,House,False,False,N/A,True,dog,Beginner,Medium,Medium,Large,Filhote,11.3,Medium,Affectionate,High,True,True,True,Low,Medium,1
107,196,House,False,False,N/A,True,dog,Beginner,Medium,Medium,Large,Filhote,8.4,Medium,Independent,Low,False,True,False,Medium,Low,1
107,67,House,False,False,N/A,True,dog,Beginner,Medium,Medium,Large,Filhote,6.5,Medium,Calm,High,False,False,False,Medium,Medium,1
108,221,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Low,Small,Adulto,1.7,Low,Affectionate,High,False,False,True,Low,Medium,1
108,106,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Low,Small,Adulto,10.0,High,Independent,Medium,False,False,False,Medium,Medium,0
108,111,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Low,Small,Adulto,10.5,High,Territorial,Low,True,True,True,High,High,0
108,145,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Low,Small,Adulto,13.0,Low,Territorial,Low,True,True,True,Low,Medium,1
108,97,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Low,Small,Adulto,7.5,Medium,Independent,High,True,True,True,Medium,Low,0
109,215,House,False,False,N/A,False,N/A,Intermediate,High,Low,Medium,Adulto,10.3,High,Playful,High,False,False,True,High,Low,1
109,93,House,False,False,N/A,False,N/A,Intermediate,High,Low,Medium,Adulto,13.4,High,Playful,Low,True,False,True,Low,Medium,1
109,210,House,False,False,N/A,False,N/A,Intermediate,High,Low,Medium,Adulto,4.8,Low,Calm,High,False,True,True,Medium,Low,1
109,75,House,False,False,N/A,False,N/A,Intermediate,High,Low,Medium,Adulto,11.9,Low,Territorial,Low,True,True,True,Medium,High,1
109,15,House,False,False,N/A,False,N/A,Intermediate,High,Low,Medium,Adulto,1.2,High,Territorial,Low,True,True,True,High,High,1
110,149,Apartment,False,True,6-12,False,N/A,Beginner,Low,Medium,Medium,Filhote,4.6,Low,Calm,Medium,True,False,False,Low,Medium,1
110,135,Apartment,False,True,6-12,False,N/A,Beginner,Low,Medium,Medium,Filhote,3.5,Medium,Independent,Low,True,False,True,Medium,High,0
110,121,Apartment,False,True,6-12,False,N/A,Beginner,Low,Medium,Medium,Filhote,11.7,Low,Territorial,Medium,True,False,True,Low,Low,0
110,231,Apartment,False,True,6-12,False,N/A,Beginner,Low,Medium,Medium,Filhote,2.4,High,Calm,Low,True,False,False,High,High,0
110,128,Apartment,False,True,6-12,False,N/A,Beginner,Low,Medium,Medium,Filhote,10.5,Low,Independent,Low,True,True,False,Low,Medium,0
111,190,House,False,False,N/A,True,dog,Experienced,Medium,High,Large,Idoso,12.7,Low,Affectionate,Low,False,True,True,Medium,Low,1
111,299,House,False,False,N/A,True,dog,Experienced,Medium,High,Large,Idoso,6.8,Medium,Calm,Medium,False,True,True,Medium,Low,1
111,235,House,False,False,N/A,True,dog,Experienced,Medium,High,Large,Idoso,2.8,Low,Territorial,Low,True,True,True,Low,High,1
111,44,House,False,False,N/A,True,dog,Experienced,Medium,High,Large,Idoso,7.8,Low,Playful,Low,True,False,False,Low,Medium,0
111,6,House,False,False,N/A,True,dog,Experienced,Medium,High,Large,Idoso,14.0,Medium,Calm,Low,True,True,False,Low,Medium,1
112,241,Apartment,False,True,6-12,False,N/A,Beginner,Medium,High,Medium,Idoso,0.8,Medium,Independent,High,True,True,False,Low,Medium,0
112,69,Apartment,False,True,6-12,False,N/A,Beginner,Medium,High,Medium,Idoso,5.9,High,Territorial,Medium,True,True,True,Low,Medium,1
112,166,Apartment,False,True,6-12,False,N/A,Beginner,Medium,High,Medium,Idoso,7.1,High,Affectionate,High,True,True,False,Low,Low,1
112,204,Apartment,False,True,6-12,False,N/A,Beginner,Medium,High,Medium,Idoso,4.6,High,Independent,Low,False,True,False,Low,High,0
112,109,Apartment,False,True,6-12,False,N/A,Beginner,Medium,High,Medium,Idoso,4.1,Low,Independent,High,True,False,True,Low,Low,0
113,197,Apartment,True,False,N/A,False,N/A,Experienced,Medium,High,Small,Adulto,4.0,Low,Affectionate,Low,True,False,True,Low,High,1
113,217,Apartment,True,False,N/A,False,N/A,Experienced,Medium,High,Small,Adulto,1.7,High,Calm,High,False,False,False,Low,Low,1
113,132,Apartment,True,False,N/A,False,N/A,Experienced,Medium,High,Small,Adulto,4.4,Low,Affectionate,Medium,True,True,False,Low,Medium,1
113,38,Apartment,True,False,N/A,False,N/A,Experienced,Medium,High,Small,Adulto,4.3,Low,Territorial,Medium,True,True,True,Low,Medium,1
113,49,Apartment,True,False,N/A,False,N/A,Experienced,Medium,High,Small,Adulto,7.9,High,Affectionate,Low,True,True,False,Low,Medium,1
114,286,Apartment,False,False,N/A,True,dog,Experienced,Medium,High,Small,Idoso,1.4,Low,Affectionate,Medium,False,True,False,Medium,High,1
114,31,Apartment,False,False,N/A,True,dog,Experienced,Medium,High,Small,Idoso,13.7,Low,Territorial,High,False,True,True,Low,Medium,1
114,27,Apartment,False,False,N/A,True,dog,Experienced,Medium,High,Small,Idoso,2.3,Medium,Playful,Low,False,False,True,Low,Medium,0
114,171,Apartment,False,False,N/A,True,dog,Experienced,Medium,High,Small,Idoso,9.0,Low,Affectionate,High,False,True,True,Low,Medium,1
114,121,Apartment,False,False,N/A,True,dog,Experienced,Medium,High,Small,Idoso,11.7,Low,Territorial,Medium,True,False,True,Low,Low,0
115,242,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Small,Adulto,7.0,Medium,Affectionate,Low,True,True,True,Medium,High,1
115,182,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Small,Adulto,5.5,Low,Calm,High,False,True,False,Low,High,1
115,24,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Small,Adulto,7.2,Medium,Affectionate,High,True,True,True,Medium,Medium,1
115,3,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Small,Adulto,7.9,Low,Calm,Low,False,False,False,Low,Medium,1
115,130,Apartment,True,False,N/A,False,N/A,Intermediate,Medium,High,Small,Adulto,0.4,Low,Calm,High,True,False,False,Low,Low,0
116,259,Apartment,False,True,0-5,False,N/A,Beginner,Medium,Low,Large,Filhote,5.5,Low,Territorial,Medium,True,True,True,Low,Medium,1
116,196,Apartment,False,True,0-5,False,N/A,Beginner,Medium,Low,Large,Filhote,8.4,Medium,Independent,Low,False,True,False,Medium,Low,0
116,155,Apartment,False,True,0-5,False,N/A,Beginner,Medium,Low,Large,Filhote,11.9,High,Affectionate,Low,True,True,True,Medium,High,1
116,203,Apartment,False,True,0-5,False,N/A,Beginner,Medium,Low,Large,Filhote,7.6,Medium,Playful,Low,True,False,False,Medium,Low,0
116,190,Apartment,False,True,0-5,False,N/A,Beginner,Medium,Low,Large,Filhote,12.7,Low,Affectionate,Low,False,True,True,Medium,Low,0
117,68,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Medium,Medium,Idoso,4.6,High,Playful,High,False,True,False,Low,High,1
117,287,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Medium,Medium,Idoso,0.9,High,Territorial,High,True,True,False,High,Low,0
117,22,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Medium,Medium,Idoso,9.6,High,Calm,Medium,True,False,True,Medium,High,1
117,298,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Medium,Medium,Idoso,2.1,Low,Territorial,Low,True,True,True,Low,High,0
117,92,Apartment,False,False,N/A,False,N/A,Beginner,Medium,Medium,Medium,Idoso,2.6,High,Calm,High,False,True,False,Medium,High,1
118,134,Apartment,True,False,N/A,True,cat,Intermediate,High,High,Small,Adulto,13.0,Medium,Territorial,Medium,False,True,True,Medium,High,1
118,87,Apartment,True,False,N/A,True,cat,Intermediate,High,High,Small,Adulto,1.0,Low,Calm,Medium,True,True,True,Low,Low,0
118,258,Apartment,True,False,N/A,True,cat,Intermediate,High,High,Small,Adulto,10.6,Medium,Affectionate,High,True,True,False,Low,Medium,0
118,253,Apartment,True,False,N/A,True,cat,Intermediate,High,High,Small,Adulto,1.2,High,Independent,Medium,True,False,True,High,High,1
118,174,Apartment,True,False,N/A,True,cat,Intermediate,High,High,Small,Adulto,1.6,High,Calm,Low,False,False,True,Low,High,1
119,240,House,False,False,N/A,False,N/A,Intermediate,High,High,Small,Filhote,2.8,Low,Independent,Low,True,True,True,Low,Medium,1
119,68,House,False,False,N/A,False,N/A,Intermediate,High,High,Small,Filhote,4.6,High,Playful,High,False,True,False,Low,High,1
119,46,House,False,False,N/A,False,N/A,Intermediate,High,High,Small,Filhote,7.4,Medium,Territorial,Medium,True,True,True,Medium,Medium,1
